transaction_id,sale_date,product_id,quantity_units_sold,price_per_unit_at_sale_INR,tax_percentage,discount_percentage,line_total_before_tax_discount,tax_amount,discount_amount,final_line_total_INR,payment_method
TR0014762,2025-01-24,P006,6,47.18,5,3.83,283.08,13.61,10.84,285.85,Cash
TR0014763,2025-01-24,P043,6,153.39,5,0.89,920.34,45.61,8.19,957.76,Cash
TR0014764,2025-01-24,P027,5,85.53,12,0.3,427.65,51.16,1.28,477.53,UPI
TR0014765,2025-01-24,P014,6,153.03,12,3.04,918.18,106.83,27.91,997.1,Card
TR0014766,2025-01-24,P100,5,159.76,12,2.83,798.8,93.14,22.61,869.33,Cash
TR0014767,2025-01-24,P028,4,79.82,12,0.04,319.28,38.3,0.13,357.45,Cash
TR0014768,2025-01-24,P046,6,198.19,12,4.84,1189.14,135.79,57.55,1267.38,Cash
TR0014769,2025-01-24,P037,1,176.1,5,4.4,176.1,8.42,7.75,176.77,Card
TR0014770,2025-01-24,P043,2,144.74,12,0.28,289.48,34.64,0.81,323.31,UPI
TR0014771,2025-01-24,P082,4,200.18,12,4.62,800.72,91.65,36.99,855.38,UPI
TR0014772,2025-01-24,P009,5,117.0,12,3.03,585.0,68.07,17.73,635.34,Cash
TR0014773,2025-01-24,P035,1,165.02,12,1.08,165.02,19.59,1.78,182.83,Card
TR0014774,2025-01-24,P095,5,125.52,5,4.99,627.6,29.81,31.32,626.09,UPI
TR0014775,2025-01-24,P030,1,282.12,12,1.33,282.12,33.4,3.75,311.77,Card
TR0014776,2025-01-24,P049,2,398.11,5,0.84,796.22,39.48,6.69,829.01,Card
TR0014777,2025-01-24,P032,5,96.32,12,0.8,481.6,57.33,3.85,535.08,UPI
TR0014778,2025-01-24,P014,5,157.31,12,1.89,786.55,92.6,14.87,864.28,UPI
TR0014779,2025-01-24,P082,3,198.0,5,3.94,594.0,28.53,23.4,599.13,Cash
TR0014780,2025-01-24,P079,1,112.97,5,1.94,112.97,5.54,2.19,116.32,Cash
TR0014781,2025-01-24,P006,1,48.32,12,2.11,48.32,5.68,1.02,52.98,Cash
TR0014782,2025-01-24,P023,5,100.78,12,3.42,503.9,58.4,17.23,545.07,Card
TR0014783,2025-01-24,P020,1,33.23,5,2.35,33.23,1.62,0.78,34.07,Card
TR0014784,2025-01-24,P011,2,46.69,12,2.21,93.38,10.96,2.06,102.28,Cash
TR0014785,2025-01-24,P033,1,114.1,5,0.88,114.1,5.66,1.0,118.76,UPI
TR0014786,2025-01-24,P013,4,221.45,12,3.65,885.8,102.42,32.33,955.89,UPI
TR0014787,2025-01-24,P086,1,137.34,12,0.08,137.34,16.47,0.11,153.7,UPI
TR0014788,2025-01-24,P100,4,154.14,12,1.45,616.56,72.91,8.94,680.53,Cash
TR0014789,2025-01-24,P094,3,458.52,5,1.53,1375.56,67.73,21.05,1422.24,Cash
TR0014790,2025-01-24,P022,5,165.76,12,4.04,828.8,95.44,33.48,890.76,Card
TR0014791,2025-01-24,P082,1,214.94,12,2.69,214.94,25.1,5.78,234.26,Card
TR0014792,2025-01-24,P007,1,172.88,5,3.16,172.88,8.37,5.46,175.79,UPI
TR0014793,2025-01-24,P090,6,204.37,5,0.97,1226.22,60.72,11.89,1275.05,Card
TR0014794,2025-01-24,P026,6,141.71,12,2.76,850.26,99.21,23.47,926.0,Card
TR0014795,2025-01-24,P017,4,126.48,12,1.11,505.92,60.04,5.62,560.34,Card
TR0014796,2025-01-25,P017,4,126.45,12,3.01,505.8,58.87,15.22,549.45,Card
TR0014797,2025-01-25,P026,4,147.01,5,1.57,588.04,28.94,9.23,607.75,Cash
TR0014798,2025-01-25,P004,1,347.28,12,4.41,347.28,39.84,15.32,371.8,Card
TR0014799,2025-01-25,P040,1,195.22,12,1.65,195.22,23.04,3.22,215.04,Cash
TR0014800,2025-01-25,P037,2,179.98,12,1.37,359.96,42.6,4.93,397.63,UPI
TR0014801,2025-01-25,P016,4,175.24,12,0.11,700.96,84.02,0.77,784.21,Card
TR0014802,2025-01-25,P012,6,249.81,12,4.7,1498.86,171.41,70.45,1599.82,Cash
TR0014803,2025-01-25,P044,3,160.93,12,1.64,482.79,56.98,7.92,531.85,UPI
TR0014804,2025-01-25,P032,6,88.01,12,4.8,528.06,60.33,25.35,563.04,Cash
TR0014805,2025-01-25,P005,4,56.99,5,0.06,227.96,11.39,0.14,239.21,Cash
TR0014806,2025-01-25,P020,1,35.91,12,1.73,35.91,4.23,0.62,39.52,UPI
TR0014807,2025-01-25,P010,3,147.22,12,3.09,441.66,51.36,13.65,479.37,Cash
TR0014808,2025-01-25,P094,3,440.51,12,3.31,1321.53,153.33,43.74,1431.12,UPI
TR0014809,2025-01-25,P093,6,392.14,5,3.74,2352.84,113.24,88.0,2378.08,Cash
TR0014810,2025-01-25,P044,1,158.98,12,4.55,158.98,18.21,7.23,169.96,Cash
TR0014811,2025-01-25,P049,3,400.4,5,3.42,1201.2,58.01,41.08,1218.13,UPI
TR0014812,2025-01-25,P038,5,48.61,5,4.79,243.05,11.57,11.64,242.98,UPI
TR0014813,2025-01-25,P022,3,153.97,5,3.49,461.91,22.29,16.12,468.08,Cash
TR0014814,2025-01-25,P028,4,84.19,5,3.44,336.76,16.26,11.58,341.44,Card
TR0014815,2025-01-25,P089,5,95.57,12,1.14,477.85,56.69,5.45,529.09,Cash
TR0014816,2025-01-25,P087,1,38.9,12,3.89,38.9,4.49,1.51,41.88,Card
TR0014817,2025-01-25,P076,5,407.25,5,0.81,2036.25,100.99,16.49,2120.75,Card
TR0014818,2025-01-25,P025,5,119.31,5,3.37,596.55,28.82,20.1,605.27,Card
TR0014819,2025-01-25,P086,6,132.76,12,1.07,796.56,94.56,8.52,882.6,Cash
TR0014820,2025-01-25,P024,4,62.47,12,4.91,249.88,28.51,12.27,266.12,Card
TR0014821,2025-01-25,P041,4,101.85,12,2.05,407.4,47.89,8.35,446.94,Card
TR0014822,2025-01-25,P011,6,46.1,5,0.73,276.6,13.73,2.02,288.31,Cash
TR0014823,2025-01-25,P010,4,146.21,12,4.4,584.84,67.09,25.73,626.2,Cash
TR0014824,2025-01-25,P013,5,223.34,5,0.63,1116.7,55.48,7.04,1165.14,Cash
TR0014825,2025-01-25,P035,4,168.24,5,4.49,672.96,32.14,30.22,674.88,Cash
TR0014826,2025-01-25,P090,6,209.75,5,0.73,1258.5,62.47,9.19,1311.78,Cash
TR0014827,2025-01-25,P048,1,271.27,12,1.79,271.27,31.97,4.86,298.38,UPI
TR0014828,2025-01-25,P048,4,271.63,5,0.63,1086.52,53.98,6.85,1133.65,Cash
TR0014829,2025-01-25,P095,2,122.8,5,0.54,245.6,12.21,1.33,256.48,UPI
TR0014830,2025-01-25,P032,3,95.0,12,0.68,285.0,33.97,1.94,317.03,Cash
TR0014831,2025-01-25,P009,1,114.37,12,4.03,114.37,13.17,4.61,122.93,Cash
TR0014832,2025-01-25,P041,5,104.53,12,3.02,522.65,60.82,15.78,567.69,UPI
TR0014833,2025-01-25,P031,3,232.44,5,3.52,697.32,33.64,24.55,706.41,UPI
TR0014834,2025-01-25,P014,4,160.55,5,2.95,642.2,31.16,18.94,654.42,UPI
TR0014835,2025-01-25,P030,6,281.68,12,0.19,1690.08,202.42,3.21,1889.29,Card
TR0014836,2025-01-25,P085,2,219.92,12,3.99,439.84,50.67,17.55,472.96,Cash
TR0014837,2025-01-25,P082,3,214.56,5,1.77,643.68,31.61,11.39,663.9,Cash
TR0014838,2025-01-25,P033,6,119.9,5,4.06,719.4,34.51,29.21,724.7,Card
TR0014839,2025-01-25,P089,3,98.45,12,4.96,295.35,33.68,14.65,314.38,Cash
TR0014840,2025-01-25,P010,6,133.63,12,0.75,801.78,95.49,6.01,891.26,UPI
TR0014841,2025-01-25,P050,6,43.82,12,0.03,262.92,31.54,0.08,294.38,Cash
TR0014842,2025-01-25,P049,1,389.27,5,4.11,389.27,18.66,16.0,391.93,UPI
TR0014843,2025-01-25,P003,5,269.96,5,1.85,1349.8,66.24,24.97,1391.07,UPI
TR0014844,2025-01-26,P041,5,100.98,5,2.47,504.9,24.62,12.47,517.05,Cash
TR0014845,2025-01-26,P089,3,98.26,12,2.59,294.78,34.46,7.63,321.61,Cash
TR0014846,2025-01-26,P084,5,235.63,12,3.67,1178.15,136.19,43.24,1271.1,Cash
TR0014847,2025-01-26,P076,3,412.54,5,0.23,1237.62,61.74,2.85,1296.51,UPI
TR0014848,2025-01-26,P006,4,47.15,12,1.3,188.6,22.34,2.45,208.49,Card
TR0014849,2025-01-26,P047,6,33.97,5,1.52,203.82,10.04,3.1,210.76,Card
TR0014850,2025-01-26,P085,5,236.81,5,3.3,1184.05,57.25,39.07,1202.23,Card
TR0014851,2025-01-26,P099,6,114.23,5,1.24,685.38,33.84,8.5,710.72,Card
TR0014852,2025-01-26,P087,5,40.53,12,3.17,202.65,23.55,6.42,219.78,Cash
TR0014853,2025-01-26,P020,2,32.78,12,4.0,65.56,7.55,2.62,70.49,UPI
TR0014854,2025-01-26,P091,6,69.77,5,1.87,418.62,20.54,7.83,431.33,UPI
TR0014855,2025-01-26,P021,4,158.38,5,3.28,633.52,30.64,20.78,643.38,Cash
TR0014856,2025-01-26,P096,4,102.23,12,2.62,408.92,47.79,10.71,446.0,Cash
TR0014857,2025-01-26,P095,6,115.23,12,4.83,691.38,78.96,33.39,736.95,UPI
TR0014858,2025-01-26,P033,5,112.93,12,2.05,564.65,66.37,11.58,619.44,Card
TR0014859,2025-01-26,P019,2,152.29,5,4.1,304.58,14.6,12.49,306.69,Cash
TR0014860,2025-01-26,P043,4,147.02,5,3.11,588.08,28.49,18.29,598.28,Card
TR0014861,2025-01-26,P047,5,34.66,5,1.96,173.3,8.5,3.4,178.4,Cash
TR0014862,2025-01-26,P006,6,46.12,5,2.23,276.72,13.53,6.17,284.08,Cash
TR0014863,2025-01-26,P099,1,115.63,5,1.12,115.63,5.72,1.3,120.05,Cash
TR0014864,2025-01-26,P092,6,63.39,5,1.11,380.34,18.81,4.22,394.93,UPI
TR0014865,2025-01-26,P027,1,86.61,5,3.34,86.61,4.19,2.89,87.91,UPI
TR0014866,2025-01-26,P093,2,394.77,5,1.34,789.54,38.95,10.58,817.91,Cash
TR0014867,2025-01-26,P027,3,88.04,12,1.28,264.12,31.29,3.38,292.03,Card
TR0014868,2025-01-26,P080,5,137.11,5,2.87,685.55,33.29,19.68,699.16,Cash
TR0014869,2025-01-26,P088,1,230.6,12,4.35,230.6,26.47,10.03,247.04,UPI
TR0014870,2025-01-26,P040,5,196.74,12,1.37,983.7,116.43,13.48,1086.65,Cash
TR0014871,2025-01-26,P022,2,168.76,5,2.66,337.52,16.43,8.98,344.97,Cash
TR0014872,2025-01-26,P087,1,40.66,5,2.07,40.66,1.99,0.84,41.81,Cash
TR0014873,2025-01-26,P022,4,154.66,5,1.83,618.64,30.37,11.32,637.69,Cash
TR0014874,2025-01-26,P078,5,86.62,12,3.29,433.1,50.26,14.25,469.11,Cash
TR0014875,2025-01-26,P033,4,121.75,5,3.85,487.0,23.41,18.75,491.66,Card
TR0014876,2025-01-26,P007,4,162.06,5,0.87,648.24,32.13,5.64,674.73,Cash
TR0014877,2025-01-26,P038,3,48.42,5,3.44,145.26,7.01,5.0,147.27,UPI
TR0014878,2025-01-26,P036,4,150.86,5,2.78,603.44,29.33,16.78,615.99,Card
TR0014879,2025-01-26,P028,5,79.66,5,4.91,398.3,18.94,19.56,397.68,Cash
TR0014880,2025-01-26,P084,1,244.36,12,1.28,244.36,28.95,3.13,270.18,Cash
TR0014881,2025-01-26,P032,3,95.49,5,2.24,286.47,14.0,6.42,294.05,Cash
TR0014882,2025-01-26,P005,1,53.45,5,0.95,53.45,2.65,0.51,55.59,UPI
TR0014883,2025-01-26,P077,2,68.88,5,0.94,137.76,6.82,1.29,143.29,UPI
TR0014884,2025-01-26,P005,5,54.74,5,0.36,273.7,13.64,0.99,286.35,UPI
TR0014885,2025-01-26,P100,4,158.52,12,2.68,634.08,74.05,16.99,691.14,Cash
TR0014886,2025-01-26,P041,2,102.43,12,3.49,204.86,23.73,7.15,221.44,Cash
TR0014887,2025-01-26,P019,1,147.05,12,3.84,147.05,16.97,5.65,158.37,Cash
TR0014888,2025-01-27,P012,4,262.34,12,3.34,1049.36,121.72,35.05,1136.03,Card
TR0014889,2025-01-27,P084,3,247.65,12,2.32,742.95,87.09,17.24,812.8,Card
TR0014890,2025-01-27,P031,2,215.98,12,0.96,431.96,51.34,4.15,479.15,UPI
TR0014891,2025-01-27,P082,2,211.84,5,0.88,423.68,21.0,3.73,440.95,Card
TR0014892,2025-01-27,P020,4,34.92,5,2.41,139.68,6.82,3.37,143.13,Cash
TR0014893,2025-01-27,P025,1,124.71,12,2.51,124.71,14.59,3.13,136.17,UPI
TR0014894,2025-01-27,P040,3,195.91,12,3.68,587.73,67.93,21.63,634.03,Card
TR0014895,2025-01-27,P019,6,153.25,5,2.2,919.5,44.96,20.23,944.23,UPI
TR0014896,2025-01-27,P040,4,193.76,5,2.8,775.04,37.67,21.7,791.01,Card
TR0014897,2025-01-27,P014,4,166.16,12,4.01,664.64,76.56,26.65,714.55,Card
TR0014898,2025-01-27,P039,6,471.47,5,2.91,2828.82,137.33,82.32,2883.83,Cash
TR0014899,2025-01-27,P030,2,280.42,12,4.72,560.84,64.12,26.47,598.49,UPI
TR0014900,2025-01-27,P028,1,85.46,5,2.23,85.46,4.18,1.91,87.73,Card
TR0014901,2025-01-27,P040,6,191.87,12,0.49,1151.22,137.47,5.64,1283.05,Card
TR0014902,2025-01-27,P041,5,106.2,12,3.11,531.0,61.74,16.51,576.23,UPI
TR0014903,2025-01-27,P033,4,112.2,12,0.14,448.8,53.78,0.63,501.95,Cash
TR0014904,2025-01-27,P022,1,168.72,5,1.02,168.72,8.35,1.72,175.35,Card
TR0014905,2025-01-27,P087,3,41.17,5,4.95,123.51,5.87,6.11,123.27,UPI
TR0014906,2025-01-27,P091,5,72.28,12,1.38,361.4,42.77,4.99,399.18,Card
TR0014907,2025-01-27,P099,2,119.45,12,0.55,238.9,28.51,1.31,266.1,Cash
TR0014908,2025-01-27,P007,5,166.28,12,0.59,831.4,99.18,4.91,925.67,Card
TR0014909,2025-01-27,P091,2,71.08,12,0.45,142.16,16.98,0.64,158.5,Cash
TR0014910,2025-01-27,P048,5,266.69,5,4.31,1333.45,63.8,57.47,1339.78,UPI
TR0014911,2025-01-27,P019,3,152.28,12,4.45,456.84,52.38,20.33,488.89,Card
TR0014912,2025-01-27,P078,4,91.57,12,3.42,366.28,42.45,12.53,396.2,UPI
TR0014913,2025-01-27,P002,1,48.32,5,2.16,48.32,2.36,1.04,49.64,Cash
TR0014914,2025-01-27,P090,2,201.58,12,0.3,403.16,48.23,1.21,450.18,Cash
TR0014915,2025-01-27,P046,1,191.96,5,0.67,191.96,9.53,1.29,200.2,UPI
TR0014916,2025-01-27,P037,2,170.35,5,0.07,340.7,17.02,0.24,357.48,Cash
TR0014917,2025-01-27,P034,6,186.94,12,2.53,1121.64,131.19,28.38,1224.45,UPI
TR0014918,2025-01-27,P087,2,39.5,5,3.04,79.0,3.83,2.4,80.43,Card
TR0014919,2025-01-27,P001,2,88.87,5,2.38,177.74,8.68,4.23,182.19,Cash
TR0014920,2025-01-27,P031,3,231.28,5,2.13,693.84,33.95,14.78,713.01,Cash
TR0014921,2025-01-27,P006,2,47.69,12,2.71,95.38,11.14,2.58,103.94,Cash
TR0014922,2025-01-27,P021,5,152.46,12,1.27,762.3,90.31,9.68,842.93,Card
TR0014923,2025-01-27,P006,6,45.82,12,2.67,274.92,32.11,7.34,299.69,Cash
TR0014924,2025-01-27,P009,6,111.24,5,2.84,667.44,32.42,18.96,680.9,Card
TR0014925,2025-01-27,P096,5,108.44,5,4.33,542.2,25.94,23.48,544.66,Cash
TR0014926,2025-01-27,P093,2,370.27,12,2.71,740.54,86.46,20.07,806.93,UPI
TR0014927,2025-01-27,P031,4,218.44,12,0.14,873.76,104.7,1.22,977.24,Cash
TR0014928,2025-01-27,P078,1,88.01,5,1.15,88.01,4.35,1.01,91.35,Card
TR0014929,2025-01-27,P081,4,115.53,5,2.85,462.12,22.45,13.17,471.4,UPI
TR0014930,2025-01-27,P096,4,102.85,5,3.18,411.4,19.92,13.08,418.24,UPI
TR0014931,2025-01-27,P006,5,48.23,5,1.86,241.15,11.83,4.49,248.49,Card
TR0014932,2025-01-27,P093,3,386.03,5,3.72,1158.09,55.75,43.08,1170.76,Cash
TR0014933,2025-01-27,P092,6,57.74,12,4.02,346.44,39.9,13.93,372.41,Card
TR0014934,2025-01-27,P100,5,161.13,12,1.84,805.65,94.9,14.82,885.73,Cash
TR0014935,2025-01-27,P044,4,166.06,5,1.53,664.24,32.7,10.16,686.78,Cash
TR0014936,2025-01-27,P050,4,44.62,12,0.51,178.48,21.31,0.91,198.88,Cash
TR0014937,2025-01-27,P041,4,101.13,5,3.63,404.52,19.49,14.68,409.33,UPI
TR0014938,2025-01-27,P047,5,32.46,5,0.23,162.3,8.1,0.37,170.03,Card
TR0014939,2025-01-28,P011,5,47.08,5,1.87,235.4,11.55,4.4,242.55,Cash
TR0014940,2025-01-28,P046,5,195.81,5,0.03,979.05,48.94,0.29,1027.7,Card
TR0014941,2025-01-28,P076,5,409.02,12,4.5,2045.1,234.37,92.03,2187.44,Card
TR0014942,2025-01-28,P019,2,155.92,5,1.14,311.84,15.41,3.55,323.7,Cash
TR0014943,2025-01-28,P084,5,250.38,12,0.25,1251.9,149.85,3.13,1398.62,Cash
TR0014944,2025-01-28,P018,5,113.18,12,4.15,565.9,65.09,23.48,607.51,Cash
TR0014945,2025-01-28,P021,2,156.37,12,2.34,312.74,36.65,7.32,342.07,Card
TR0014946,2025-01-28,P036,3,147.6,5,4.07,442.8,21.24,18.02,446.02,Cash
TR0014947,2025-01-28,P015,5,62.55,12,2.47,312.75,36.6,7.72,341.63,Cash
TR0014948,2025-01-28,P045,5,211.29,12,3.01,1056.45,122.96,31.8,1147.61,Card
TR0014949,2025-01-28,P086,3,135.21,12,2.17,405.63,47.62,8.8,444.45,Cash
TR0014950,2025-01-28,P083,1,46.05,12,1.31,46.05,5.45,0.6,50.9,Cash
TR0014951,2025-01-28,P003,3,245.18,5,4.62,735.54,35.08,33.98,736.64,UPI
TR0014952,2025-01-28,P036,4,144.39,12,4.48,577.56,66.2,25.87,617.89,Cash
TR0014953,2025-01-28,P045,4,207.21,5,3.2,828.84,40.12,26.52,842.44,UPI
TR0014954,2025-01-28,P080,5,143.23,5,2.29,716.15,34.99,16.4,734.74,Card
TR0014955,2025-01-28,P026,6,142.76,5,3.86,856.56,41.18,33.06,864.68,UPI
TR0014956,2025-01-28,P019,6,153.38,5,1.51,920.28,45.32,13.9,951.7,UPI
TR0014957,2025-01-28,P028,5,85.22,12,1.16,426.1,50.54,4.94,471.7,Card
TR0014958,2025-01-28,P037,4,181.5,12,3.34,726.0,84.21,24.25,785.96,Card
TR0014959,2025-01-28,P034,6,196.65,5,3.52,1179.9,56.92,41.53,1195.29,Card
TR0014960,2025-01-28,P010,5,142.05,12,3.0,710.25,82.67,21.31,771.61,Card
TR0014961,2025-01-28,P040,3,200.67,12,2.79,602.01,70.23,16.8,655.44,Cash
TR0014962,2025-01-28,P042,6,78.78,12,3.9,472.68,54.51,18.43,508.76,Card
TR0014963,2025-01-28,P100,2,153.63,12,2.82,307.26,35.83,8.66,334.43,Card
TR0014964,2025-01-28,P023,6,102.82,12,1.64,616.92,72.82,10.12,679.62,UPI
TR0014965,2025-01-28,P023,2,95.21,12,1.99,190.42,22.4,3.79,209.03,UPI
TR0014966,2025-01-28,P017,5,124.84,5,4.64,624.2,29.76,28.96,625.0,Card
TR0014967,2025-01-28,P095,6,117.46,5,1.09,704.76,34.85,7.68,731.93,Cash
TR0014968,2025-01-28,P032,2,96.27,5,3.91,192.54,9.25,7.53,194.26,Cash
TR0014969,2025-01-28,P011,6,47.18,12,3.3,283.08,32.85,9.34,306.59,Cash
TR0014970,2025-01-28,P050,3,45.77,5,3.07,137.31,6.65,4.22,139.74,UPI
TR0014971,2025-01-28,P002,4,45.69,5,4.94,182.76,8.69,9.03,182.42,Card
TR0014972,2025-01-28,P096,4,103.44,5,3.1,413.76,20.05,12.83,420.98,UPI
TR0014973,2025-01-28,P094,4,449.08,12,0.03,1796.32,215.49,0.54,2011.27,Cash
TR0014974,2025-01-28,P002,2,46.88,5,2.71,93.76,4.56,2.54,95.78,Cash
TR0014975,2025-01-28,P038,3,52.62,12,3.91,157.86,18.2,6.17,169.89,Card
TR0014976,2025-01-28,P048,3,263.99,5,2.42,791.97,38.64,19.17,811.44,Cash
TR0014977,2025-01-28,P079,1,109.53,12,4.8,109.53,12.51,5.26,116.78,Card
TR0014978,2025-01-28,P038,3,49.69,12,2.78,149.07,17.39,4.14,162.32,UPI
TR0014979,2025-01-28,P040,5,187.27,5,4.55,936.35,44.69,42.6,938.44,Cash
TR0014980,2025-01-28,P044,5,158.86,12,1.48,794.3,93.9,11.76,876.44,UPI
TR0014981,2025-01-28,P010,5,144.38,5,1.42,721.9,35.58,10.25,747.23,Cash
TR0014982,2025-01-28,P017,3,124.25,5,1.89,372.75,18.29,7.04,384.0,Card
TR0014983,2025-01-28,P093,6,392.89,5,3.24,2357.34,114.05,76.38,2395.01,Cash
TR0014984,2025-01-28,P018,3,110.47,5,0.7,331.41,16.45,2.32,345.54,Card
TR0014985,2025-01-28,P011,2,49.93,5,2.11,99.86,4.89,2.11,102.64,Cash
TR0014986,2025-01-28,P093,6,403.73,12,4.26,2422.38,278.3,103.19,2597.49,Cash
TR0014987,2025-01-28,P089,6,96.61,5,3.16,579.66,28.07,18.32,589.41,Card
TR0014988,2025-01-28,P028,3,81.88,5,0.5,245.64,12.22,1.23,256.63,Card
TR0014989,2025-01-28,P016,4,173.26,12,4.7,693.04,79.26,32.57,739.73,Cash
TR0014990,2025-01-28,P092,2,60.65,12,2.75,121.3,14.16,3.34,132.12,Cash
TR0014991,2025-01-28,P091,4,74.07,12,4.01,296.28,34.13,11.88,318.53,Card
TR0014992,2025-01-28,P008,4,152.63,5,1.98,610.52,29.92,12.09,628.35,UPI
TR0014993,2025-01-28,P017,5,124.24,12,2.23,621.2,72.88,13.85,680.23,Cash
TR0014994,2025-01-28,P088,6,222.51,5,3.86,1335.06,64.18,51.53,1347.71,UPI
TR0014995,2025-01-29,P085,3,236.18,5,1.65,708.54,34.84,11.69,731.69,Cash
TR0014996,2025-01-29,P086,1,134.95,5,4.41,134.95,6.45,5.95,135.45,UPI
TR0014997,2025-01-29,P046,6,196.72,5,4.18,1180.32,56.55,49.34,1187.53,Card
TR0014998,2025-01-29,P034,3,190.17,12,3.44,570.51,66.11,19.63,616.99,Card
TR0014999,2025-01-29,P012,1,254.1,5,2.95,254.1,12.33,7.5,258.93,Card
TR0015000,2025-01-29,P095,6,114.9,5,4.79,689.4,32.82,33.02,689.2,UPI
TR0015001,2025-01-29,P087,1,40.71,5,3.86,40.71,1.96,1.57,41.1,UPI
TR0015002,2025-01-29,P078,1,92.18,5,3.93,92.18,4.43,3.62,92.99,Card
TR0015003,2025-01-29,P082,3,202.87,12,1.09,608.61,72.24,6.63,674.22,Cash
TR0015004,2025-01-29,P004,6,333.84,12,2.53,2003.04,234.28,50.68,2186.64,Card
TR0015005,2025-01-29,P031,4,224.69,12,4.56,898.76,102.93,40.98,960.71,UPI
TR0015006,2025-01-29,P016,5,183.92,12,3.47,919.6,106.52,31.91,994.21,UPI
TR0015007,2025-01-29,P016,5,171.41,12,3.01,857.05,99.75,25.8,931.0,Card
TR0015008,2025-01-29,P091,1,75.64,12,1.98,75.64,8.9,1.5,83.04,UPI
TR0015009,2025-01-29,P027,4,88.52,5,2.29,354.08,17.3,8.11,363.27,Cash
TR0015010,2025-01-29,P092,2,60.73,12,1.66,121.46,14.33,2.02,133.77,UPI
TR0015011,2025-01-29,P025,6,113.33,12,1.72,679.98,80.19,11.7,748.47,UPI
TR0015012,2025-01-29,P090,4,200.66,5,0.45,802.64,39.95,3.61,838.98,Card
TR0015013,2025-01-29,P004,6,336.23,12,3.69,2017.38,233.15,74.44,2176.09,Cash
TR0015014,2025-01-29,P093,5,397.12,5,3.35,1985.6,95.95,66.52,2015.03,Card
TR0015015,2025-01-29,P090,3,212.25,5,3.27,636.75,30.8,20.82,646.73,Card
TR0015016,2025-01-29,P087,2,39.67,12,4.78,79.34,9.07,3.79,84.62,UPI
TR0015017,2025-01-29,P097,1,136.99,5,2.6,136.99,6.67,3.56,140.1,UPI
TR0015018,2025-01-29,P098,1,210.91,12,2.21,210.91,24.75,4.66,231.0,Card
TR0015019,2025-01-29,P014,6,153.35,12,3.4,920.1,106.66,31.28,995.48,Card
TR0015020,2025-01-29,P084,4,252.8,5,1.47,1011.2,49.82,14.86,1046.16,Cash
TR0015021,2025-01-29,P049,5,407.11,5,1.22,2035.55,100.54,24.83,2111.26,UPI
TR0015022,2025-01-29,P012,3,264.87,5,1.61,794.61,39.09,12.79,820.91,Cash
TR0015023,2025-01-29,P091,5,69.94,5,2.05,349.7,17.13,7.17,359.66,Card
TR0015024,2025-01-29,P077,2,64.85,5,1.31,129.7,6.4,1.7,134.4,Card
TR0015025,2025-01-29,P037,5,175.58,12,4.66,877.9,100.44,40.91,937.43,Card
TR0015026,2025-01-29,P013,1,229.64,5,0.87,229.64,11.38,2.0,239.02,Card
TR0015027,2025-01-29,P086,2,133.12,5,1.63,266.24,13.1,4.34,275.0,UPI
TR0015028,2025-01-29,P045,3,216.77,5,0.02,650.31,32.51,0.13,682.69,Card
TR0015029,2025-01-29,P028,4,85.16,12,2.0,340.64,40.06,6.81,373.89,UPI
TR0015030,2025-01-29,P006,4,47.76,12,3.87,191.04,22.04,7.39,205.69,Card
TR0015031,2025-01-29,P001,6,87.28,12,0.07,523.68,62.8,0.37,586.11,UPI
TR0015032,2025-01-29,P025,6,121.94,5,0.37,731.64,36.45,2.71,765.38,UPI
TR0015033,2025-01-29,P006,6,46.11,12,1.54,276.66,32.69,4.26,305.09,Cash
TR0015034,2025-01-29,P024,1,62.65,12,2.69,62.65,7.32,1.69,68.28,Card
TR0015035,2025-01-29,P092,6,62.73,12,1.26,376.38,44.6,4.74,416.24,Card
TR0015036,2025-01-29,P050,1,43.58,5,1.84,43.58,2.14,0.8,44.92,Cash
TR0015037,2025-01-29,P090,3,201.63,12,2.78,604.89,70.57,16.82,658.64,Cash
TR0015038,2025-01-29,P013,6,233.32,12,2.3,1399.92,164.13,32.2,1531.85,UPI
TR0015039,2025-01-29,P086,2,134.04,5,2.94,268.08,13.01,7.88,273.21,Cash
TR0015040,2025-01-29,P096,5,101.16,12,1.82,505.8,59.59,9.21,556.18,UPI
TR0015041,2025-01-29,P013,1,230.46,5,3.84,230.46,11.08,8.85,232.69,Cash
TR0015042,2025-01-29,P099,5,120.58,5,0.85,602.9,29.89,5.12,627.67,UPI
TR0015043,2025-01-29,P038,2,50.23,12,3.19,100.46,11.67,3.2,108.93,Card
TR0015044,2025-01-29,P038,4,51.61,12,3.28,206.44,23.96,6.77,223.63,Card
TR0015045,2025-01-29,P093,3,387.02,5,1.51,1161.06,57.18,17.53,1200.71,Cash
TR0015046,2025-01-29,P045,1,220.24,12,0.37,220.24,26.33,0.81,245.76,Card
TR0015047,2025-01-29,P040,2,198.9,12,0.2,397.8,47.64,0.8,444.64,Cash
TR0015048,2025-01-29,P012,5,249.53,5,2.7,1247.65,60.7,33.69,1274.66,Card
TR0015049,2025-01-29,P019,3,150.71,12,0.84,452.13,53.8,3.8,502.13,Card
TR0015050,2025-01-29,P050,4,46.61,12,0.12,186.44,22.35,0.22,208.57,UPI
TR0015051,2025-01-29,P037,3,166.65,5,4.06,499.95,23.98,20.3,503.63,UPI
